cycle_id,broad_episode_id,cycle_start_year,first_hike,first_cut,panel_month,panel_month_start,macro_state_period,CPI_YOY,CPI_MOMENTUM,INDPRO_YOY,yield_obs_date,DGS10_LEVEL,DGS2_LEVEL,CURVE_BP,REAL_RATE_PROXY_PP,wti_obs_date,WTI_6M_RET,nfci_obs_date,NFCI,dfii10_obs_date,DFII10,usd_obs_date,USD_SOURCE_REGIME,USD_6M_RET,GOLD_BASELINE_PRICE,GOLD_FWD_3M_RET,GOLD_FWD_6M_RET,GOLD_FWD_3M_MDD,GOLD_FWD_6M_MDD,GOLD_FWD_6M_MAE,GOLD_FWD_6M_MFE,GOLD_FWD_6M_DOWN_SEMIVOL
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-09,2017-09-01,2017-07,0.01727978456372492,-0.004717114220448071,0.011187969195710634,2017-08-31,2.12,1.33,79.0,0.3920215436275081,2017-08-31,-0.10203306099182985,2017-08-25,-0.558,2017-08-31,0.36,2017-08-30,TWEXM,-0.07068927292033755,1283.0,-0.000779423226812126,0.0374123148869836,0.025875190258751957,0.03805175038051756,-0.014809041309431059,0.0374123148869836,0.04212390660608858
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-10,2017-10-01,2017-08,0.019389742120581754,0.0006409649121681404,0.008523014668689877,2017-09-29,2.33,1.47,86.00000000000001,0.39102578794182463,2017-09-29,0.02723658051689859,2017-09-29,-0.567,2017-09-29,0.49,2017-09-27,TWEXM,-0.06384173298911966,1314.0,-0.03805175038051756,0.008371385083713934,0.03805175038051756,0.03805175038051756,-0.03805175038051756,0.012937595129375978,0.04260574610396655
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-11,2017-11-01,2017-09,0.022329638650032235,0.005994759097467606,0.010630336308315114,2017-10-31,2.38,1.6,77.99999999999999,0.14703613499677637,2017-10-31,0.14081846799580267,2017-10-27,-0.593,2017-10-31,0.5,2017-10-25,TWEXM,-0.052175046169062544,1280.0,0.039843749999999956,0.04296875,0.01404056162246492,0.01404056162246492,-0.012499999999999956,0.04296875,0.02099306656522305
T09_2015,B06,2015,2015-12-16,2019-07-31,2017-12,2017-12-01,2017-10,0.020411287019761692,0.003131502456036772,0.022919955326540453,2017-11-30,2.42,1.78,63.99999999999999,0.3788712980238307,2017-11-30,0.1879139072847682,2017-11-24,-0.602,2017-11-30,0.56,2017-11-29,TWEXM,-0.04088575681176143,1282.0,0.038221528861154486,0.01638065522620913,0.01404056162246492,0.02397003745318349,-0.01404056162246492,0.041341653666146616,0.040224339911700296
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-01,2018-01-01,2017-11,0.02202582938683184,0.0026360872662500867,0.029662701539719283,2017-12-29,2.4,1.89,51.0,0.1974170613168158,2017-12-29,0.3471479500891266,2017-12-29,-0.614,2017-12-29,0.44,2017-12-27,TWEXM,-0.033356477842407584,1264.0,0.048259493670886,0.014240506329114,0.004507888805409421,0.03970037453183517,0.0,0.05617088607594933,0.04178643148442304
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-02,2018-02-01,2017-12,0.021090824745684245,-0.0012388139043479907,0.02467143465957866,2018-01-31,2.72,2.14,58.00000000000001,0.6109175254315757,2018-01-31,0.31774750965643417,2018-01-26,-0.605,2018-01-31,0.61,2018-01-31,TWEXM,-0.035546964174774875,1331.0,0.003005259203606281,-0.06987227648384675,0.004507888805409421,0.07265917602996252,-0.06987227648384675,0.003005259203606281,0.06469546464252975
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-03,2018-03-01,2018-01,0.020705076202751638,0.0002937891829899453,0.027352874765469437,2018-02-28,2.87,2.25,62.000000000000014,0.7994923797248363,2018-02-28,0.3239224137931034,2018-02-23,-0.543,2018-02-28,0.75,2018-02-28,TWEXM,-0.017267259554523573,1331.0,-0.021036814425244188,-0.0969196093163035,0.02397003745318349,0.099625468164794,-0.0969196093163035,0.003005259203606281,0.07698846186731712
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-04,2018-04-01,2018-02,0.022117954212386604,9.212482555476242e-05,0.033994953469032696,2018-03-29,2.74,2.27,47.00000000000002,0.5282045787613399,2018-03-29,0.244150364403529,2018-03-30,-0.496,2018-03-29,0.69,2018-03-28,TWEXM,-0.01883865425454745,1325.0,-0.03245283018867928,-0.09584905660377363,0.03970037453183517,0.102621722846442,-0.09584905660377363,0.007547169811320753,0.07686754471656246
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-05,2018-05-01,2018-03,0.023597114039729084,0.002506289294044839,0.03224806264183644,2018-04-30,2.95,2.49,46.0,0.5902885960270918,2018-04-30,0.3081473001335624,2018-04-27,-0.538,2018-04-30,0.78,2018-04-25,TWEXM,-0.02311510787313298,1335.0,-0.07265917602996252,-0.0898876404494382,0.07265917602996252,0.102621722846442,-0.102621722846442,0.0,0.07686754471656246
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-06,2018-06-01,2018-04,0.02462743943334811,0.003922363230596471,0.03309758614070435,2018-05-31,2.83,2.4,43.000000000000014,0.36725605666518923,2018-05-31,0.15562456866804708,2018-05-25,-0.564,2018-05-31,0.76,2018-05-30,TWEXM,0.010313312973645461,1303.0,-0.07751343054489634,-0.0629316960859555,0.07751343054489634,0.08058326937835769,-0.08058326937835769,0.0,0.0687846694637156
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-07,2018-07-01,2018-05,0.028010117148075553,0.005892162935688949,0.022584201444366236,2018-06-29,2.85,2.52,33.00000000000001,0.0489882851924448,2018-06-29,0.23880347593582862,2018-06-29,-0.538,2018-06-29,0.74,2018-06-27,TWEXM,0.01970906791050675,1282.0,-0.06552262090483618,-0.0249609984399376,0.06552262090483618,0.06552262090483618,-0.06552262090483618,0.0,0.06483316796106399
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-08,2018-08-01,2018-06,0.0287154783531669,0.005118364313437818,0.028410387544831828,2018-07-31,2.96,2.67,29.000000000000004,0.08845216468330985,2018-07-31,0.08106435643564347,2018-07-27,-0.561,2018-07-31,0.84,2018-07-25,TWEXM,0.0496286634794052,1238.0,-0.018578352180936952,0.043618739903069415,0.03231017770597733,0.03231017770597733,-0.03231017770597733,0.043618739903069415,0.041999314027220715
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-09,2018-09-01,2018-07,0.029495150866471143,0.004867711433123034,0.032543243815604805,2018-08-31,2.86,2.62,23.99999999999998,-0.08951508664711438,2018-08-31,0.11761881901104188,2018-08-31,-0.596,2018-08-31,0.78,2018-08-29,TWEXM,0.045027203330375354,1202.0,0.01580698835274541,0.09816971713810307,0.0033277870216306127,0.0033277870216306127,-0.0033277870216306127,0.09816971713810307,0.004714049572774369
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-10,2018-10-01,2018-08,0.026991801041874375,-0.001018316106201178,0.04353587280888749,2018-09-28,3.05,2.81,23.99999999999998,0.35081989581256234,2018-09-28,0.16034892942109447,2018-09-28,-0.592,2018-09-28,0.91,2018-09-26,TWEXM,0.04195647871089436,1198.0,0.04340567612687818,0.08597662771285486,0.0,0.014393939393939403,0.0,0.10183639398998334,0.02050402775600963
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-11,2018-11-01,2018-09,0.022769721941990007,-0.005945756411176895,0.04313826088176409,2018-10-31,3.15,2.87,27.99999999999998,0.8730278058009993,2018-10-31,-0.04587289992695398,2018-10-26,-0.551,2018-10-31,1.1,2018-10-31,TWEXM,0.042284868158779076,1215.0,0.06337448559670777,0.05843621399176957,0.0,0.025757575757575757,0.0,0.08641975308641969,0.02625597452145522
T09_2015,B06,2015,2015-12-16,2019-07-31,2018-12,2018-12-01,2018-10,0.025224699286070296,-0.004270451580400847,0.02930867401734427,2018-11-30,3.01,2.8,20.999999999999996,0.4875300713929702,2018-11-30,-0.2283847439598845,2018-11-30,-0.46,2018-11-30,1.04,2018-11-28,TWEXM,0.031077519709634238,1221.0,0.08108108108108114,0.051597051597051635,0.0,0.027272727272727226,0.0,0.08108108108108114,0.026348075601714243
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-04,2022-04-01,2022-02,0.07871063897739283,0.01062061057932806,0.05429593086433182,2022-03-31,2.32,2.28,4.0000000000000036,-5.551063897739283,2022-03-31,0.3393285371702637,2022-03-25,-0.373,2022-03-31,-0.52,2022-03-31,DTWEXAFEGS,0.03265217185353597,1948.0,-0.056981519507186884,-0.13706365503080087,0.056981519507186884,0.13706365503080087,-0.13706365503080087,0.0,0.12657439687461455
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-05,2022-05-01,2022-03,0.08542455554842432,0.01506052689297288,0.030544104015221674,2022-04-29,2.89,2.7,18.999999999999993,-5.652455554842431,2022-04-29,0.2653036535204454,2022-04-29,-0.336,2022-04-29,0.01,2022-04-29,DTWEXAFEGS,0.083049309132889,1937.0,-0.10531750129065565,-0.14093959731543626,0.10531750129065565,0.14093959731543626,-0.14093959731543626,0.0,0.1271360589091927
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-06,2022-06-01,2022-04,0.08258629340882373,0.007787568725932559,0.029234354755085068,2022-05-31,2.85,2.53,32.00000000000003,-5.4086293408823725,2022-05-31,0.6368059530623926,2022-05-27,-0.259,2022-05-31,0.21,2022-05-31,DTWEXAFEGS,0.03854544514537528,1849.0,-0.045429962141698255,-0.06706327744726881,0.06273661438615463,0.10005408328826393,-0.10005408328826393,0.0,0.1088114289839669
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-07,2022-07-01,2022-05,0.08581511543676523,0.0071044764593724,0.019110298059100916,2022-06-30,2.98,2.92,6.000000000000005,-5.601511543676523,2022-06-30,0.40715591538260654,2022-06-24,-0.172,2022-06-30,0.65,2022-06-30,DTWEXAFEGS,0.07025779787608655,1837.0,-0.08492106695699508,-0.02123026673924877,0.08492106695699508,0.09417528579205225,-0.09417528579205225,0.0,0.10842110970003296
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-08,2022-08-01,2022-06,0.09059757964784154,0.005173024099417223,0.012217594016755706,2022-07-29,2.67,2.89,-22.00000000000002,-6.389757964784154,2022-07-29,0.15637484305444582,2022-07-29,-0.219,2022-07-29,0.14,2022-07-29,DTWEXAFEGS,0.06808113350933764,1733.0,-0.03981534910559725,0.09521061742642822,0.0572237960339943,0.0572237960339943,-0.03981534910559725,0.09521061742642822,0.0704419470319709
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-09,2022-09-01,2022-07,0.0852481474562552,0.0026618540474314667,0.00968659945597028,2022-08-31,3.15,3.45,-30.00000000000003,-5.374814745625519,2022-08-31,-0.18647281921618197,2022-08-26,-0.225,2022-08-31,0.67,2022-08-31,DTWEXAFEGS,0.09098254656847016,1765.0,-0.022662889518413554,0.05099150141643061,0.0572237960339943,0.0572237960339943,-0.0572237960339943,0.07535410764872519,0.07753937317308549
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-10,2022-10-01,2022-08,0.08262692503116242,-0.0031881904056028088,0.010521402147261716,2022-09-30,3.83,4.22,-38.99999999999997,-4.432692503116241,2022-09-30,-0.2051129016214066,2022-09-30,-0.107,2022-09-30,1.68,2022-09-30,DTWEXAFEGS,0.128245048996094,1681.0,0.06960142772159439,0.1380130874479477,0.010113027959547938,0.02265542676501575,-0.010113027959547938,0.1380130874479477,0.035453083080782204
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-11,2022-11-01,2022-09,0.0820166964383362,-0.008580883209505341,0.024620187157526008,2022-10-31,4.1,4.51,-41.000000000000014,-4.10166964383362,2022-10-31,-0.1772200038030044,2022-10-28,-0.125,2022-10-31,1.58,2022-10-31,DTWEXAFEGS,0.07610859482587085,1664.0,0.140625,0.20192307692307687,0.0,0.02265542676501575,0.0,0.20192307692307687,0.03240812383369351
T10_2022,B07,2022,2022-03-16,2024-09-18,2022-12,2022-12-01,2022-10,0.07745427330804922,-0.0077938741482059815,0.010648183730078253,2022-11-30,3.68,4.38,-69.99999999999997,-4.065427330804921,2022-11-30,-0.301752559430852,2022-11-25,-0.18,2022-11-30,1.34,2022-11-30,DTWEXAFEGS,0.05039972964030981,1725.0,0.07536231884057965,0.15478260869565208,0.02265542676501575,0.02265542676501575,0.0,0.1594202898550725,0.03290007540213652
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-01,2023-01-01,2022-11,0.07110322794191726,-0.011523697089245166,0.0008902953837490735,2022-12-30,3.88,4.41,-53.00000000000003,-3.230322794191726,2022-12-30,-0.2732547597461469,2022-12-30,-0.223,2022-12-30,1.58,2022-12-30,DTWEXAFEGS,0.0007903680708614136,1798.0,0.06395995550611788,0.08064516129032251,0.02265542676501575,0.02849999999999997,0.0,0.11234705228031139,0.048197837237789164
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-02,2023-02-01,2022-12,0.0645440133141082,-0.017472683124228006,-0.008016099812473643,2023-01-31,3.52,4.21,-69.0,-2.9344013314108195,2023-01-31,-0.18262760120095245,2023-01-27,-0.307,2023-01-31,1.28,2023-01-31,DTWEXAFEGS,-0.02433464180401046,1898.0,0.05374077976817704,0.027924130663856683,0.02265542676501575,0.02849999999999997,-0.02265542676501575,0.05374077976817704,0.048197837237789164
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-03,2023-03-01,2023-01,0.06410146968856267,-0.013352803619486542,0.003188082918103907,2023-02-28,3.92,4.81,-88.99999999999997,-2.4901469688562674,2023-02-28,-0.178895653102638,2023-02-24,-0.27,2023-02-28,1.49,2023-02-28,DTWEXAFEGS,-0.016543663934239783,1855.0,0.07385444743935321,0.0345013477088949,0.0040000000000000036,0.04049999999999998,0.0,0.07816711590296488,0.042658476684328026
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-04,2023-04-01,2023-02,0.06035613077866597,-0.010747097163251285,-0.001634816837026265,2023-03-31,3.48,4.06,-57.999999999999964,-2.5556130778665973,2023-03-31,-0.07459036439227185,2023-03-31,-0.152,2023-03-31,1.16,2023-03-31,DTWEXAFEGS,-0.082134199390833,1913.0,0.015682174594877196,0.001568217459487764,0.02849999999999997,0.04200000000000004,0.0,0.045478306325143825,0.04271581894404661
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-05,2023-05-01,2023-03,0.04984974122099173,-0.014694272093116467,-0.0036512224493961964,2023-04-28,3.44,4.04,-60.00000000000001,-1.5449741220991728,2023-04-28,-0.14106723347130545,2023-04-28,-0.19,2023-04-28,1.26,2023-04-28,DTWEXAFEGS,-0.06005301466199653,2000.0,-0.024499999999999966,-0.04200000000000004,0.02849999999999997,0.04200000000000004,-0.04200000000000004,0.0,0.04271581894404661
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-06,2023-06-01,2023-04,0.049303203981889254,-0.014798265706673419,-0.001843454258675048,2023-05-31,3.64,4.4,-76.00000000000003,-1.2903203981889253,2023-05-31,-0.11660181582360563,2023-05-26,-0.213,2023-05-31,1.46,2023-05-31,DTWEXAFEGS,-0.016003601591660255,1992.0,-0.03664658634538154,-0.004016064257028162,0.03664658634538154,0.0381526104417671,-0.0381526104417671,0.0,0.042338076444429024
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-07,2023-07-01,2023-05,0.040476092727919744,-0.01988003805074623,-0.003995717112307395,2023-06-30,3.81,4.87,-106.0,-0.2376092727919743,2023-06-30,-0.10432247433134745,2023-06-30,-0.228,2023-06-30,1.59,2023-06-30,DTWEXAFEGS,-0.013825751367652184,1943.0,-0.013896037056098764,0.04271744724652593,0.017939518195796977,0.017939518195796977,-0.013896037056098764,0.04271744724652593,0.023492470369890182
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-08,2023-08-01,2023-06,0.029691776545588855,-0.020157964675402873,-0.008893464531073647,2023-07-31,3.97,4.88,-90.99999999999997,1.0008223454411147,2023-07-31,0.02596262385551218,2023-07-28,-0.28,2023-07-31,1.6,2023-07-31,DTWEXAFEGS,-0.006412998133713876,1951.0,-0.017939518195796977,0.0425422860071758,0.017939518195796977,0.017939518195796977,-0.017939518195796977,0.0425422860071758,0.023492470369890182
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-09,2023-09-01,2023-07,0.03177780177942169,-0.017525402202467566,-0.0031247838929887584,2023-08-31,4.09,4.85,-75.99999999999997,0.912219822057831,2023-08-31,0.07046764894298518,2023-08-25,-0.334,2023-08-31,1.85,2023-08-31,DTWEXAFEGS,-0.010099695202109515,1919.0,0.033871808233454814,0.05419489317352788,0.0015633142261594069,0.005408062930186808,-0.0015633142261594069,0.05992704533611248,0.00798171417165207
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-10,2023-10-01,2023-08,0.03665112384399549,-0.0038249688839242513,-0.0025421306219911566,2023-09-29,4.59,5.03,-44.00000000000004,0.9248876156004506,2023-09-29,0.22134015069967705,2023-09-29,-0.313,2023-09-29,2.24,2023-09-29,DTWEXAFEGS,0.0274583084948814,1916.0,0.05741127348643005,0.12630480167014624,0.0,0.005408062930186808,0.0,0.12630480167014624,0.007668911662337648
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-11,2023-11-01,2023-09,0.0369969812134443,0.007305204667855447,-0.002672476942852109,2023-10-31,4.88,5.07,-19.00000000000004,1.1803018786555697,2023-10-31,0.0791804362194315,2023-10-27,-0.286,2023-10-31,2.46,2023-10-31,DTWEXAFEGS,0.039710231847744026,1916.0,0.061586638830897655,0.21659707724425892,0.0,0.005408062930186808,0.0,0.21659707724425892,0.007668911662337648
T10_2022,B07,2022,2022-03-16,2024-09-18,2023-12,2023-12-01,2023-10,0.03241144651893202,0.0006336447395103306,-0.007742988102069082,2023-11-30,4.37,4.73,-36.00000000000003,1.1288553481067982,2023-11-30,0.08941684665226779,2023-11-24,-0.32,2023-11-30,2.14,2023-11-30,DTWEXAFEGS,-0.006427282059761841,1984.0,0.019657258064516236,0.1849798387096775,0.005408062930186808,0.005408062930186808,0.0,0.1849798387096775,0.007668911662337648
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-01,2024-01-01,2023-11,0.03137270708841777,-0.0052784167555777195,-0.0009043615385835313,2023-12-29,3.88,4.23,-35.00000000000006,0.7427292911582226,2023-12-29,0.03379350014380211,2023-12-29,-0.366,2023-12-29,1.72,2023-12-29,DTWEXAFEGS,-0.015738440650143848,2026.0,0.06515301085883518,0.14807502467917089,0.005408062930186808,0.01063377286261169,-0.0014807502467917288,0.16041461006910174,0.016952728401071825
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-02,2024-02-01,2023-12,0.033521228314302265,-0.0034757528991420372,0.008386591076755323,2024-01-31,3.99,4.27,-27.999999999999936,0.6378771685697737,2024-01-31,-0.053010552451893234,2024-01-26,-0.395,2024-01-31,1.73,2024-01-31,DTWEXAFEGS,0.015070880441808043,2034.0,0.14601769911504414,0.17895771878072764,0.005408062930186808,0.01063377286261169,-0.005408062930186808,0.17895771878072764,0.016952728401071825
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-03,2024-03-01,2024-01,0.030908847812280538,-0.0015025987066514812,-0.012762549126908995,2024-02-29,4.25,4.64,-38.99999999999997,1.1591152187719462,2024-02-29,-0.01553373928171986,2024-02-23,-0.426,2024-02-29,1.92,2024-02-29,DTWEXAFEGS,-0.0014142945259747464,2023.0,0.16213544241225897,0.2209589718240237,0.0,0.01063377286261169,0.0,0.2209589718240237,0.01511895479706745
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-04,2024-04-01,2024-02,0.031531711208615976,0.00015900412019820287,-0.003543266402759926,2024-03-28,4.2,4.59,-38.99999999999997,1.0468288791384026,2024-03-28,-0.06378233719892967,2024-03-29,-0.431,2024-03-28,1.88,2024-03-29,DTWEXAFEGS,-0.011791301187282444,2158.0,0.077849860982391,0.19138090824837817,0.01063377286261169,0.01063377286261169,0.0,0.19138090824837817,0.01511895479706745
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-05,2024-05-01,2024-03,0.034773850700380304,0.0012526223860780394,-0.00557312624665296,2024-04-30,4.69,5.04,-34.999999999999964,1.21261492996197,2024-04-30,-0.003699284009546555,2024-04-26,-0.412,2024-04-30,2.28,2024-04-30,DTWEXAFEGS,-0.0033238987476326143,2331.0,0.02874302874302881,0.15401115401115395,0.01063377286261169,0.01063377286261169,-0.0021450021450021284,0.15401115401115395,0.01511895479706745
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-06,2024-06-01,2024-04,0.03357363950119163,0.0026647916889110945,-0.009971062585799939,2024-05-31,4.51,4.89,-37.999999999999986,1.1526360498808366,2024-05-31,0.005286230015471904,2024-05-31,-0.407,2024-05-31,2.16,2024-05-31,DTWEXAFEGS,0.011221472833478296,2351.0,0.05061675882603156,0.12760527435133984,0.01063377286261169,0.014498141263940556,-0.01063377286261169,0.14419396001701412,0.025595936843161516
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-07,2024-07-01,2024-05,0.032690290569400204,0.0011585793607842287,-0.0006499644303002983,2024-06-28,4.36,4.71,-34.999999999999964,1.0909709430599799,2024-06-28,0.11465482438433594,2024-06-28,-0.379,2024-06-28,2.08,2024-06-28,DTWEXAFEGS,0.044776159144950034,2326.0,0.10533104041272567,0.1384350816852966,0.0,0.015613382899628214,0.0,0.1564918314703354,0.020715533942761957
T10_2022,B07,2022,2022-03-16,2024-09-18,2024-08,2024-08-01,2024-06,0.029713971072633072,-0.005059879627747232,0.007734749239909133,2024-07-31,4.09,4.29,-20.000000000000018,1.1186028927366927,2024-07-31,0.013537675606641209,2024-07-26,-0.359,2024-07-31,1.85,2024-07-31,DTWEXAFEGS,0.013631129391638241,2398.0,0.12176814011676407,0.1301084236864054,0.0,0.015613382899628214,0.0,0.1301084236864054,0.020715533942761957
